Uniprot	02w33	02w01	02w26	02w17	02w41	02w09	10w25	10w33	10w09	10w41	10w17	10w03	02w18	10w11	02w02	10w04	02w28	10w18	10w34	02w42	10w42	10w28	02w34	02w10	02w20	10w05	10w13	02w27	10w19	02w11	10w35	10w26	10w43	02w43	02w03	02w35	02w29	10w06	10w36	02w44	02w21	10w22	02w12	10w44	10w27	02w04	02w36	10w15	02w37	10w30	02w13	02w31	10w45	10w37	02w05	10w14	10w23	02w45	02w23	10w07
Q9QXX4	4114.759277	4093.77002	4387.838867	4065.65918	4236.416016	4153.812012	5743.432129	4614.541504	4368.982422	4834.399414	4566.515625	4632.158203	4348.425293	4682.644043	4429.792969	4617.053223	3235.605225	4831.64502	5444.042969	4549.476563	5144.980957	5697.866211	4239.275391	4064.353516	4260.64502	4756.674805	4938.258301	4427.524414	4459.340332	3533.856445	4786.112793	5128.152344	4590.303711	4100.505859	4198.579102	3402.452148	4524.217773	4858.109375	5320.187012	4236.816895	3993.82251	5256.4375	4043.376953	5066.442383	5495.412109	4359.379395	4556.05127	3995.701904	3683.942627	5186.089844	3557.339111	4127.836426	4502.666992	5038.26416	3848.487549	4511.138672	4444.611816	3903.929443	4083.995117	4628.645996
Q9QXZ6	77.91331482	62.3206749	74.01048279	61.90375519	78.93700409	71.48967743	23.94920731	5.786248207	29.72831345	31.60262489	29.31566238	26.55829048	75.45239258	39.75376892	30.5828476	60.22076797	83.83875275	60.53831482	24.23549271	64.08791351	17.42406654	44.37097549	98.73345947	83.9979248	69.45571899	58.512043	51.28213501	59.29198837	72.88299561	77.29466248	9.362678528	29.22722626	31.54969597	54.39216614	78.47118378	80.65564728	84.16184998	25.10214996	26.0816803	58.71658325	95.90734863	41.9375	93.83318329	28.21533394	22.55445099	48.10222244	49.61779404	45.06603622	75.77476501	28.71416283	80.89586639	71.53114319	16.30212784	29.14027023	82.37046814	47.21809006	65.25434113	109.9700012	94.32398224	49.36087799
Q9QY76	215.2166595	203.6858521	203.5473328	238.6663208	237.33815	226.2990417	233.2377472	310.9992981	335.2458191	234.7411194	191.8210449	228.5359192	219.7887421	244.8144531	162.0315399	215.8699646	227.9436951	226.0860596	250.2700958	203.2611542	260.9454956	224.7461548	241.7065582	220.5248871	216.0024414	218.5080261	237.1516266	201.1388092	267.4920959	222.3111877	263.7832947	218.226059	238.0690155	231.4097137	191.8638916	230.6114044	212.4140472	188.4822998	270.229248	235.0561676	224.7654266	199.9367218	236.0279541	186.4988251	214.5239563	191.9573975	216.4597473	262.7413025	237.9889526	215.9499359	237.8291321	213.4967346	267.961853	248.3382874	209.9165802	248.0582733	222.1606903	228.2774811	223.7822876	194.3128967
Q9QYA2	101.4188766	98.73466492	101.2346268	92.58711243	105.5055771	116.3508301	121.1974869	121.7648773	110.3454742	119.3988953	130.3683014	100.469841	110.1534882	116.0429382	122.5935516	106.4765091	120.8556519	136.3591309	95.44297791	107.3328781	100.693985	89.31289673	84.77803802	76.68023682	103.623642	58.21648788	80.9120636	109.4048004	85.43443298	73.99255371	81.74546814	82.585495	81.67315674	106.5490646	76.720047	78.53385925	105.4304886	148.0466614	117.1459122	104.5763016	124.1447067	160.0623627	104.5910339	124.0450058	115.3356781	115.5464783	122.6259384	122.6620941	85.03701782	84.20777893	76.44352722	72.09431458	78.31031799	92.38104248	110.7658997	105.5601883	93.42560577	69.38474274	110.4799271	127.9237595
Q9QYG0	96.11168671	87.32780457	103.4921265	52.9965744	74.45879364	80.03881836	42.61497498	45.13324356	45.52316666	74.44786835	63.53943253	40.26928329	96.73664856	76.0777359	96.0185318	60.78613663	88.74015808	69.25930023	48.1788063	75.99956512	70.71386719	66.33899689	128.8325806	114.035881	60.40340805	88.45352173	92.1973877	77.55734253	118.1263885	100.7108612	52.51228333	53.78331757	68.27785492	79.52345276	95.41034698	138.2896576	109.575531	53.19031906	57.63871765	72.4772644	80.02863312	52.32413101	94.2534256	67.05761719	67.77018738	50.5828476	91.74564362	87.95230103	135.7406616	86.14154816	97.58602905	118.5457993	52.31830215	52.35692215	130.9359283	95.5331192	94.92695618	84.73719788	130.5724182	96.65745544
Q9QYR9	129.0973358	156.2878723	116.0121841	229.9013062	81.97583008	176.1437378	231.0077667	1121.091675	455.9816284	371.0342102	369.3009033	95.83636475	233.9044647	386.3742065	160.3165894	156.0479736	144.5901031	365.1403198	294.5053101	108.2191238	532.6841431	242.6846924	108.342598	216.8371429	156.8182373	243.0367737	335.1979675	86.06608582	374.9829407	145.0097961	804.6655884	181.7871704	368.7637024	105.2904358	128.403656	97.84438324	142.0818787	269.8317871	369.3658752	123.2608871	189.6615601	418.3453064	214.0217133	244.7659607	315.8277893	220.4454956	137.1408386	301.6380005	81.27796173	158.0988159	251.705658	135.4714966	442.2324829	374.896698	119.4223709	245.3530426	349.0175476	118.132431	266.8189087	198.714386
Q9QZ23	292.3116455	309.3645325	276.2168579	312.0397339	293.7144775	317.918457	279.550293	331.0958252	324.0487976	284.2919312	336.1860962	285.1463318	311.2230835	337.9373474	397.2430725	349.8338318	341.8201904	312.5466919	322.5817566	333.4386597	317.5948486	345.2635803	358.4873657	329.5076599	353.8463745	344.9361572	302.8609009	342.3409729	328.3347168	334.7533875	325.4159546	335.4163513	343.7790527	341.0292664	343.2206421	340.737915	332.8619995	380.3614807	291.7904663	306.2865601	327.4426575	342.8103638	337.1080017	336.7679749	344.7987671	350.593811	339.5437012	382.4595032	309.184082	382.6575012	337.6573486	328.1137085	355.1858826	346.6963196	354.9167786	354.4669189	340.7988586	348.4097595	362.262207	338.9109192
Q9QZD8	1471.267578	1617.385742	1467.605957	1573.409302	1445.385498	1736.985962	2486.515381	4171.599121	2755.533203	2676.899414	2106.574951	1833.027344	1748.65332	3018.480469	1643.366333	2155.550781	1914.719604	2598.77002	2828.541748	1675.049805	2974.543701	2433.238037	1623.817139	1827.77356	1980.329102	2559.830322	3020.879395	1418.262939	2676.751709	1710.076172	3440.824219	1891.42627	2559.608398	1617.109985	1695.177856	1500.446655	1490.97522	2657.612305	2874.959229	1533.667969	1519.910278	2503.797119	1933.841919	2077.79834	2864.825684	1776.643433	1697.277954	2686.637207	1238.190674	1938.452148	1586.299438	1502.709473	2572.887695	2618.352539	1369.84314	2020.025146	2170.473877	1459.561523	1751.472656	2146.832031
Q9QZW0	101.6773605	81.90351868	99.63587189	74.2141037	122.1279526	69.98960876	45.92944336	21.26989937	82.78544617	56.97752762	42.51961517	75.69372559	61.95428848	35.50943375	38.85302734	62.40134048	85.49013519	54.95789337	38.14507294	79.98723602	41.92938614	60.02609253	121.1388321	71.81520844	69.54647064	71.28147888	64.28777313	66.5273056	87.82040405	66.10153198	36.07267761	52.18092346	67.96025848	66.6103363	72.06083679	88.66386414	103.688385	40.67745209	44.38451767	58.39742279	94.29559326	56.19468307	91.23390198	37.88474655	32.47008133	45.86828995	64.04267883	52.83673859	120.2930222	49.83574677	74.43005371	91.15494537	54.40659332	41.66398621	89.31948853	63.75949478	73.05387115	139.4952545	87.37268066	55.84669876
Q9R0H0	1769.344727	2292.966309	1951.944214	1712.280029	1629.287109	1863.484375	1786.699463	2071.911865	2265.085693	2017.820679	2428.855225	1610.786255	2116.823975	1808.905762	1889.785034	1767.578857	1700.23584	2039.359497	1483.752319	2103.657227	2654.726074	1673.662476	2554.548828	2210.852051	1319.90979	1890.618652	1168.504761	1334.765381	1920.518311	1615.401123	1571.038818	1728.035156	2021.062622	1259.387451	1425.122192	1361.460083	1828.556274	1754.833984	1866.083008	1766.585938	2055.0354	2405.485352	1840.288086	1960.430176	1760.694824	1851.424561	1291.566284	1767.467896	1670.967163	1159.778564	1955.948486	1514.17688	2046.978394	1454.626587	1805.554077	1240.728638	1879.78833	2025.869385	1888.10791	2101.021729
Q9R0P6	292.423645	279.096283	292.9994202	222.4977417	436.7217407	273.2585449	160.0841827	99.51761627	156.0354767	164.1676178	228.048996	277.9431763	239.7247009	222.6155243	278.9899597	272.3019714	243.0227661	243.3359375	196.4186249	286.7515259	184.4605865	186.4427032	319.7319641	285.1633606	274.6954651	218.377533	215.8767395	269.6602478	239.3074188	257.4578552	128.2238007	250.10672	191.4398041	262.8046875	251.9020386	276.9450073	310.3260193	229.0056305	190.2983551	344.7426758	315.791626	226.9788513	215.28508	213.1317139	183.3842316	211.4279938	223.422699	198.9804382	304.6952209	193.8720093	243.6986084	228.6519165	206.1525879	162.213562	302.1618347	207.3296356	206.6571198	337.8595581	217.1663818	254.16922
Q9R0Q9	86.48406982	118.9185181	82.28562164	75.4765625	115.6150665	103.2601013	85.02378082	85.14923859	93.89052582	93.41119385	91.71365356	104.6469879	88.74953461	96.24011993	101.3388519	118.1682434	102.5781708	103.9309158	100.3910446	107.7239838	125.0872803	92.62017059	143.1542053	101.1012573	64.38116455	93.78992462	67.86772919	68.84165955	93.53595734	101.052063	55.13059235	81.66792297	69.73829651	75.17473602	98.82525635	74.25673676	133.4025574	90.5071106	97.24084473	133.5626831	125.5886078	92.45014954	109.7660828	97.23312378	101.4092026	83.5912323	74.49876404	105.2163773	119.6631393	71.54205322	119.4925232	111.2886734	116.9372559	91.31315613	139.6064148	94.99580383	90.05673981	151.5867157	108.823822	124.8310242
Q9R112	471.3678589	474.6397705	506.1210327	483.2357788	555.2664795	444.473175	533.3842163	515.0559692	342.309906	350.2301941	498.6152649	533.5719604	438.2494812	374.2860718	594.1668701	458.1727905	402.3633118	341.4173889	405.6655884	450.9947205	322.8772583	452.0312805	427.3172607	402.7906494	447.9882813	468.6512451	282.2636719	575.6916504	392.9649353	310.3186035	438.0270996	572.5654297	313.4723816	476.0202942	450.9833374	434.490448	467.90802	414.7454834	416.7556763	551.8138428	382.1011963	343.5899963	318.9328003	274.394104	468.3668823	438.8492432	519.3579102	269.1405029	384.3795471	532.6323853	390.3341675	424.7483215	406.1820374	434.8839722	449.3751526	260.796875	384.9185181	483.9871521	481.3604126	392.4963684
Q9R257	63.60331345	68.72180176	54.45484543	42.25195313	68.97067261	43.67764282	76.39228058	80.37011719	64.24013519	77.46868134	53.65229797	65.22955322	38.36400986	48.42748642	37.68678665	66.10631561	89.41674042	53.989048	56.96467209	51.90135956	80.21958923	70.58126068	57.57403564	38.77791977	52.1136322	58.68385315	55.52090836	54.79487991	50.68206024	44.66135025	87.29468536	76.55288696	77.52263641	70.74017334	53.13424683	61.16207123	68.69984436	79.72065735	55.37031174	67.30910492	51.06342697	51.86481857	49.17005539	65.22662354	70.67625427	71.10447693	41.13216019	57.36919785	60.80529404	79.5446167	50.49874115	75.3004837	82.74037933	71.3039093	66.14020538	66.49235535	51.35706329	60.44874573	65.82474518	60.31759644
Q9WTP6	3951.250732	3402.945313	3249.022949	4659.621582	3796.992676	4098.276855	4681.999023	4968.870117	4680.94873	4229.25293	4742.848633	3602.67749	3943.858887	5206.427734	4002.141602	3800.19043	2999.70166	4050.137939	4788.412109	3581.750488	4296.505859	4096.664551	3589.234619	4482.731934	3941.445313	3813.876709	4191.90625	3246.46582	3707.45752	3739.55542	4792.675781	3297.659424	4047.676025	3425.92334	3541.954102	3143.807373	3535.043457	4495.609863	4607.620605	3845.316162	4001.959473	4032.640137	4279.983398	4316.803711	4264.910645	4185.375977	4117.249023	4500.119141	3220.363037	3654.067383	3806.799316	3367.22168	3709.884033	4302.013184	3256.256104	3996.762939	3700.066162	3773.544189	3825.910156	3538.07959
Q9WTP7	1911.59668	1964.843994	1885.75061	2032.158447	1743.762573	1858.693359	2411.78418	1997.583618	2157.825439	2118.360352	1929.857544	2081.819336	1966.047241	2050.724121	1892.015625	1897.020752	1745.823975	1941.04895	2364.132324	1943.965332	2048.917969	2265.860596	1829.527222	1946.238892	2202.204346	2230.765381	2156.20459	2034.423584	2040.32373	1773.485107	2299.439209	2270.514893	2170.715332	2075.520508	2107.600098	1708.790527	1862.36377	2306.905273	2168.718018	1878.224609	1696.032715	2166.38501	2038.29541	2199.852783	2405.212891	2081.114258	2013.956665	2150.940918	1827.562744	2188.35083	1852.760986	2081.701904	2059.446533	2274.570557	1816.055176	2179.522705	2012.761353	1926.890503	2079.460938	2272.401367
Q9WU19	397.8192749	350.9587097	323.333252	263.7501526	376.0786743	365.2744751	151.3947906	160.5477142	300.6612854	149.1217346	311.042511	222.0556641	312.7832947	248.3946686	268.0188599	276.1360474	206.2772827	281.6632996	161.1287079	358.6383972	146.7992859	182.4459534	492.0181274	472.8273315	196.3526917	231.5836945	161.3076935	235.3946381	234.5421906	361.2348022	107.7625275	222.7800293	153.4189758	255.6958771	254.010437	260.1176147	294.0768127	179.7928619	208.9818115	310.2973022	332.0958557	207.7890778	302.545929	188.193985	148.8447876	264.6442261	274.0849304	231.004715	389.9230652	183.8505554	394.2424316	258.1614075	170.871933	136.1595154	331.3096924	203.4636841	275.8156738	391.2636108	288.684021	287.4438782
Q9WU79	1056.205322	1065.55249	1161.352783	803.2675781	963.6385498	902.197876	1159.083008	928.2573242	1090.928223	1006.144043	737.2610474	1185.863281	916.9112549	956.9734497	768.1292725	953.5823975	1167.434204	935.7044678	1177.963745	1148.583862	951.6542969	1247.449585	1112.888916	923.2734985	975.7730103	1041.079834	811.4549561	1098.515015	1000.345032	765.3015137	1064.953735	1188.020752	951.9307861	1101.823364	827.4588623	1005.079041	966.5142212	1043.585327	1155.773193	1087.136597	741.9665527	764.3439941	935.630127	929.9473267	1079.156372	976.4299316	1023.624878	1010.769775	932.2034912	1292.674194	881.8779297	1014.561951	1012.166138	1085.138794	808.105835	932.1117554	872.0054321	1014.562561	727.7871094	939.9880371
Q9WUM5	448.3204956	504.8955688	396.1673584	327.4993896	530.7836304	450.3220825	764.5166016	1239.768799	383.8815002	294.7023315	273.7417603	663.6504517	493.8466187	307.0031433	345.6986084	330.1923523	384.883728	366.8057556	763.0476074	360.08255	311.0448914	442.3334961	321.3659363	445.3039856	527.6257935	366.9802246	467.7009583	566.6741333	370.6214905	360.704071	1037.349854	354.2301331	463.2354736	364.8720703	563.0223999	451.7693176	872.4558716	378.9165344	417.8188477	787.0776367	730.9758301	318.6279297	465.3918152	361.5812683	499.364563	894.9537354	1143.890991	962.6453857	623.8024292	384.7719421	442.1751404	463.6913757	268.9143982	464.5195007	376.7512207	383.7098694	429.8670654	779.1281128	305.1696472	261.4256287
Q9WUR2	609.4482422	636.6029053	636.9325562	790.156311	601.9625854	664.552002	706.6450195	725.5252075	729.6811523	718.140686	738.6921387	622.9486084	709.1258545	737.2921753	553.5745239	628.0646362	609.2250366	797.3309937	607.6135254	640.7705078	659.0391846	729.4942017	584.3782959	727.503418	699.0641479	663.7208862	725.0307617	646.8896484	790.6544189	620.4285278	615.6105957	699.4852295	679.6466675	563.5651855	601.9606323	364.3805542	673.9829712	655.0286255	784.6190186	544.3328247	720.8718262	887.357605	714.1802979	658.8406982	663.9133301	644.9954834	602.0933838	560.2593994	540.2130127	619.867981	770.7269897	588.9934082	645.7948608	606.248291	619.8897095	715.3240967	728.3505859	629.0964966	747.255249	582.2954102
Q9WUR9	523.6032715	512.340271	373.7435303	734.4069824	545.9378662	615.1981201	531.1494141	717.1350708	833.0087891	589.7648926	845.9729614	477.9564819	770.7930298	772.3232422	641.7695313	493.3664551	387.0407104	704.989502	777.0097656	595.5557861	602.4459229	525.4539185	562.032959	749.5640259	753.4350586	572.22229	740.6511841	528.1500244	687.0394897	616.4104614	713.0907593	571.1259766	538.3353882	565.2553711	553.2496338	438.8586121	485.3954773	738.7012939	779.0927734	630.3153076	731.0612793	770.1008301	768.4863281	678.5666504	577.8185425	646.2529297	722.81604	903.1375732	514.0325317	519.9039917	650.8370361	531.1567383	703.1779175	672.94104	523.553894	731.5852051	694.7756348	658.3162231	807.161438	551.4367065
Q9WUU7	266.2800293	359.179657	282.1000977	395.2488403	293.4504089	328.9619141	126.230957	219.9826965	198.9462128	219.3521423	444.5591431	208.9194946	414.0578308	184.3068085	321.3015442	186.9148712	94.29634094	322.1055298	140.8121338	355.3418274	188.8043365	105.1960907	317.5288086	352.3743896	201.4027405	147.1072845	254.8547363	72.43762207	294.3442688	130.5272827	194.0169373	177.1613007	242.5448914	190.2127686	130.1243439	87.88608551	137.8517609	264.3606262	174.6469421	147.3058319	206.4006653	419.0065918	179.8035736	250.9654541	109.3877869	119.3146744	123.0773315	212.4616852	200.6563416	122.9642334	174.2909241	137.7768097	336.4486694	168.3538513	243.0271301	79.68281555	310.0943604	245.656662	241.6009521	378.4683228
Q9WUZ9	69.26000977	114.0611115	58.15166855	62.25752258	85.71150208	89.36457825	77.05516815	121.2241058	79.86917877	89.83068848	94.36256409	93.20679474	76.66500092	103.4071426	73.46092224	87.92893982	62.15064621	79.0080719	79.69004822	62.21064758	113.3773651	53.39399719	74.32002258	91.6862793	85.23697662	80.67841339	66.93455505	54.49312973	75.22323608	81.98319244	91.41392517	74.76686096	80.4024353	61.7077179	98.35688019	68.56562042	83.88127899	88.29434967	72.25518799	81.39348602	89.33602905	71.81285095	76.60083008	69.98480225	61.12407303	85.73179626	63.26678085	92.41741943	72.73117065	72.02606201	85.80484772	72.00757599	100.1742859	81.89308167	85.83759308	47.91741562	77.16664124	83.97806549	82.99223328	95.06070709
Q9WV54	83.12774658	107.5942688	84.5357666	97.31988525	90.99959564	102.4026566	53.21101379	77.09564209	55.00686646	44.00090027	123.8071899	74.45430756	126.7186508	47.06739807	109.7156219	56.40193939	23.38656235	116.0229187	45.22261047	106.6039886	48.05173492	50.45222092	102.855484	120.1229248	68.87985229	63.50071716	94.18492126	27.06146622	103.5846405	34.51537323	85.66983032	89.09262848	54.36502075	54.88021851	48.50224304	26.98370934	57.51184464	87.27705383	46.02742386	46.66105652	66.51925659	128.241684	57.39141083	61.66857147	50.79759979	52.00720215	52.96269226	79.56161499	88.45019531	76.94863892	65.73127747	82.92630005	99.63305664	65.16149139	102.8959961	42.2396965	137.4398193	101.0441742	90.68141174	118.5245743
Q9WV55	171.056778	164.535675	141.3175354	198.5500031	162.9618073	173.3023224	160.4045715	208.8179779	282.6484375	183.0309143	144.9924316	174.8743286	220.2302399	233.3168488	148.7690125	188.6139069	163.6559601	224.150528	199.5512848	183.4743805	216.5497437	218.5453033	212.1983643	204.8997955	183.2067261	200.2232666	210.8721924	154.1278839	228.9588623	199.7169495	228.0336456	192.3533936	213.1094208	186.4476929	165.993042	191.7321014	177.3297882	157.487793	235.7401123	193.5317841	193.5071106	166.2289886	206.1898651	171.1845551	171.0325317	185.8056335	198.780014	219.9981232	177.1098328	169.9630432	188.2518005	162.3610077	258.4500732	219.5547638	191.4418182	216.9434662	201.526474	210.3083038	210.0567932	183.8925476
Q9WV68	599.5890503	665.9085693	631.2129517	477.460144	571.1273193	616.6065674	661.1373291	825.9415283	610.2651367	608.0452881	850.6702881	505.3206177	733.9345703	677.9168701	672.9840698	594.7033081	499.1151733	644.694458	622.3461914	767.4557495	781.6339111	755.9456787	896.9556885	781.7381592	451.82547	591.9032593	386.2926636	495.4703369	564.0306396	486.8735352	713.7658081	696.9432983	682.2163086	435.6286316	471.401123	342.7210083	747.5551147	592.4710693	856.7706909	770.5637207	620.6970825	733.6283569	549.1019287	599.2700195	701.8685303	659.6976318	575.9837646	442.4660645	560.0754395	505.0776978	766.1685181	669.3967285	704.0526123	599.3650513	613.7931519	448.1485596	587.927063	697.5637817	574.18396	678.7199707
